"","slim_term","slim_cat","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","genes"
"123","oxidoreductase activity","GO:0016491","GO:0008470",0.0231625806656559,0.999820213007674,1,3,"isovaleryl-CoA dehydrogenase activity","MF","Pver_g15000, Pver_g24733, Pver_g26142"
"124","oxidoreductase activity","GO:0016491","GO:0016716",0.0263253799532239,0.999767427446432,1,3,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, another compound as one donor, and incorporation of one atom of oxygen","MF","Pver_g2377, Pver_g12312, Pver_g15709"
"125","oxidoreductase activity","GO:0016491","GO:0033743",0.0225045372962653,0.999830334029633,1,3,"peptide-methionine (R)-S-oxide reductase activity","MF","Pver_g5518, Pver_g6370, Pver_g24018"
"126","oxidoreductase activity","GO:0016491","GO:0070224",7.57916663410764e-05,1,2,2,"sulfide:quinone oxidoreductase activity","MF","Pver_g1842, Pver_g26406"
"127","oxidoreductase activity","GO:0016491","GO:0080103",0.00751574823270731,1,1,1,"4-methylthiopropyl glucosinolate S-oxygenase activity","MF","Pver_g18067"
"128","oxidoreductase activity","GO:0016491","GO:0080107",0.00751574823270731,1,1,1,"8-methylthiopropyl glucosinolate S-oxygenase activity","MF","Pver_g18067"
"129","oxidoreductase activity","GO:0016491","GO:0101021",0.0377175404102728,0.999425096373531,1,5,"estrogen 2-hydroxylase activity","MF","Pver_g3638, Pver_g3640, Pver_g6214, Pver_g7889, Pver_g17952"
"130","oxidoreductase activity","GO:0016491","GO:0102389",0.00592975421157644,1,1,1,"polyprenol reductase activity","MF","Pver_g13043"
"131","plasma membrane","GO:0005886","GO:0005887",0.0297974365741077,0.984219738363642,18,1389,"integral component of plasma membrane","CC","Pver_g61, Pver_g65, Pver_g88, Pver_g89, Pver_g104, Pver_g106, Pver_g111, Pver_g246, Pver_g248, Pver_g249, Pver_g252, Pver_g277, Pver_g278, Pver_g295, Pver_g304, Pver_g409, Pver_g416, Pver_g429, Pver_g430, Pver_g431, Pver_g439, Pver_g440, Pver_g442, Pver_g473, Pver_g481, Pver_g485, Pver_g503, Pver_g553, Pver_g583, Pver_g607, Pver_g661, Pver_g663, Pver_g664, Pver_g665, Pver_g746, Pver_g756, Pver_g810, Pver_g848, Pver_g851, Pver_g875, Pver_g885, Pver_g901, Pver_g902, Pver_g903, Pver_g904, Pver_g913, Pver_g915, Pver_g924, Pver_g925, Pver_g927, Pver_g934, Pver_g949, Pver_g973, Pver_g1013, Pver_g1045, Pver_g1054, Pver_g1072, Pver_g1078, Pver_g1091, Pver_g1123, Pver_g1139, Pver_g1141, Pver_g1142, Pver_g1143, Pver_g1164, Pver_g1198, Pver_g1239, Pver_g1253, Pver_g1254, Pver_g1288, Pver_g1342, Pver_g1399, Pver_g1404, Pver_g1412, Pver_g1496, Pver_g1508, Pver_g1510, Pver_g1511, Pver_g1512, Pver_g1550, Pver_g1551, Pver_g1578, Pver_g1582, Pver_g1673, Pver_g1777, Pver_g1779, Pver_g1820, Pver_g1871, Pver_g1882, Pver_g1890, Pver_g1923, Pver_g1925, Pver_g1926, Pver_g1943, Pver_g1944, Pver_g1947, Pver_g1965, Pver_g1976, Pver_g1991, Pver_g2087, Pver_g2088, Pver_g2089, Pver_g2120, Pver_g2130, Pver_g2132, Pver_g2143, Pver_g2145, Pver_g2167, Pver_g2222, Pver_g2235, Pver_g2236, Pver_g2237, Pver_g2238, Pver_g2279, Pver_g2315, Pver_g2345, Pver_g2352, Pver_g2365, Pver_g2387, Pver_g2431, Pver_g2432, Pver_g2441, Pver_g2462, Pver_g2463, Pver_g2464, Pver_g2466, Pver_g2489, Pver_g2499, Pver_g2500, Pver_g2501, Pver_g2525, Pver_g2543, Pver_g2544, Pver_g2558, Pver_g2560, Pver_g2585, Pver_g2588, Pver_g2607, Pver_g2608, Pver_g2684, Pver_g2700, Pver_g2714, Pver_g2723, Pver_g2760, Pver_g2761, Pver_g2809, Pver_g2814, Pver_g2815, Pver_g2816, Pver_g2821, Pver_g2847, Pver_g2867, Pver_g2876, Pver_g2880, Pver_g2908, Pver_g3014, Pver_g3015, Pver_g3017, Pver_g3060, Pver_g3061, Pver_g3065, Pver_g3088, Pver_g3093, Pver_g3099, Pver_g3162, Pver_g3187, Pver_g3210, Pver_g3214, Pver_g3278, Pver_g3305, Pver_g3325, Pver_g3372, Pver_g3414, Pver_g3416, Pver_g3466, Pver_g3518, Pver_g3521, Pver_g3556, Pver_g3570, Pver_g3591, Pver_g3608, Pver_g3614, Pver_g3646, Pver_g3659, Pver_g3663, Pver_g3664, Pver_g3669, Pver_g3681, Pver_g3744, Pver_g3772, Pver_g3800, Pver_g3823, Pver_g3846, Pver_g3847, Pver_g3848, Pver_g3866, Pver_g3880, Pver_g3885, Pver_g3890, Pver_g3926, Pver_g3929, Pver_g3931, Pver_g3935, Pver_g3953, Pver_g3966, Pver_g4012, Pver_g4049, Pver_g4058, Pver_g4069, Pver_g4070, Pver_g4099, Pver_g4113, Pver_g4116, Pver_g4117, Pver_g4118, Pver_g4125, Pver_g4165, Pver_g4166, Pver_g4169, Pver_g4259, Pver_g4260, Pver_g4261, Pver_g4262, Pver_g4263, Pver_g4292, Pver_g4304, Pver_g4319, Pver_g4330, Pver_g4363, Pver_g4372, Pver_g4406, Pver_g4418, Pver_g4432, Pver_g4481, Pver_g4484, Pver_g4506, Pver_g4508, Pver_g4509, Pver_g4510, Pver_g4511, Pver_g4512, Pver_g4518, Pver_g4549, Pver_g4607, Pver_g4616, Pver_g4622, Pver_g4659, Pver_g4682, Pver_g4711, Pver_g4712, Pver_g4713, Pver_g4714, Pver_g4723, Pver_g4724, Pver_g4726, Pver_g4727, Pver_g4728, Pver_g4729, Pver_g4760, Pver_g4762, Pver_g4813, Pver_g4842, Pver_g4844, Pver_g4887, Pver_g4908, Pver_g4924, Pver_g4936, Pver_g4942, Pver_g4946, Pver_g4968, Pver_g4975, Pver_g4992, Pver_g4993, Pver_g5096, Pver_g5099, Pver_g5100, Pver_g5102, Pver_g5143, Pver_g5144, Pver_g5155, Pver_g5206, Pver_g5207, Pver_g5211, Pver_g5218, Pver_g5233, Pver_g5346, Pver_g5360, Pver_g5415, Pver_g5416, Pver_g5440, Pver_g5445, Pver_g5446, Pver_g5452, Pver_g5454, Pver_g5456, Pver_g5458, Pver_g5470, Pver_g5522, Pver_g5524, Pver_g5606, Pver_g5671, Pver_g5684, Pver_g5737, Pver_g5743, Pver_g5759, Pver_g5767, Pver_g5780, Pver_g5830, Pver_g5899, Pver_g5905, Pver_g5923, Pver_g5930, Pver_g6008, Pver_g6030, Pver_g6063, Pver_g6089, Pver_g6090, Pver_g6091, Pver_g6092, Pver_g6093, Pver_g6095, Pver_g6100, Pver_g6101, Pver_g6159, Pver_g6160, Pver_g6161, Pver_g6164, Pver_g6165, Pver_g6166, Pver_g6168, Pver_g6170, Pver_g6171, Pver_g6242, Pver_g6244, Pver_g6247, Pver_g6248, Pver_g6299, Pver_g6303, Pver_g6316, Pver_g6333, Pver_g6334, Pver_g6356, Pver_g6364, Pver_g6365, Pver_g6371, Pver_g6386, Pver_g6387, Pver_g6388, Pver_g6391, Pver_g6392, Pver_g6394, Pver_g6397, Pver_g6403, Pver_g6404, Pver_g6454, Pver_g6461, Pver_g6514, Pver_g6528, Pver_g6533, Pver_g6534, Pver_g6535, Pver_g6612, Pver_g6649, Pver_g6663, Pver_g6665, Pver_g6667, Pver_g6793, Pver_g6794, Pver_g6795, Pver_g6815, Pver_g6816, Pver_g6817, Pver_g6818, Pver_g6846, Pver_g6862, Pver_g6863, Pver_g6864, Pver_g6911, Pver_g6946, Pver_g6951, Pver_g6952, Pver_g6955, Pver_g6965, Pver_g6987, Pver_g6988, Pver_g6989, Pver_g6990, Pver_g6992, Pver_g7034, Pver_g7046, Pver_g7086, Pver_g7099, Pver_g7119, Pver_g7162, Pver_g7190, Pver_g7191, Pver_g7192, Pver_g7281, Pver_g7307, Pver_g7332, Pver_g7333, Pver_g7338, Pver_g7347, Pver_g7348, Pver_g7352, Pver_g7357, Pver_g7379, Pver_g7380, Pver_g7404, Pver_g7434, Pver_g7436, Pver_g7437, Pver_g7493, Pver_g7495, Pver_g7525, Pver_g7550, Pver_g7552, Pver_g7598, Pver_g7601, Pver_g7605, Pver_g7615, Pver_g7633, Pver_g7675, Pver_g7676, Pver_g7702, Pver_g7707, Pver_g7769, Pver_g7797, Pver_g7798, Pver_g7799, Pver_g7819, Pver_g7904, Pver_g7920, Pver_g7921, Pver_g8025, Pver_g8035, Pver_g8037, Pver_g8051, Pver_g8055, Pver_g8097, Pver_g8104, Pver_g8114, Pver_g8120, Pver_g8121, Pver_g8129, Pver_g8165, Pver_g8176, Pver_g8183, Pver_g8186, Pver_g8188, Pver_g8189, Pver_g8192, Pver_g8193, Pver_g8217, Pver_g8241, Pver_g8276, Pver_g8297, Pver_g8375, Pver_g8383, Pver_g8390, Pver_g8394, Pver_g8401, Pver_g8446, Pver_g8478, Pver_g8493, Pver_g8494, Pver_g8496, Pver_g8497, Pver_g8498, Pver_g8517, Pver_g8518, Pver_g8527, Pver_g8553, Pver_g8554, Pver_g8564, Pver_g8565, Pver_g8593, Pver_g8613, Pver_g8632, Pver_g8665, Pver_g8667, Pver_g8686, Pver_g8703, Pver_g8709, Pver_g8721, Pver_g8724, Pver_g8767, Pver_g8793, Pver_g8802, Pver_g8803, Pver_g8804, Pver_g8812, Pver_g8824, Pver_g8883, Pver_g8884, Pver_g8893, Pver_g8894, Pver_g8915, Pver_g8933, Pver_g8935, Pver_g8987, Pver_g9017, Pver_g9030, Pver_g9053, Pver_g9066, Pver_g9088, Pver_g9147, Pver_g9159, Pver_g9195, Pver_g9196, Pver_g9200, Pver_g9212, Pver_g9217, Pver_g9225, Pver_g9233, Pver_g9253, Pver_g9283, Pver_g9285, Pver_g9286, Pver_g9287, Pver_g9289, Pver_g9299, Pver_g9347, Pver_g9370, Pver_g9383, Pver_g9403, Pver_g9414, Pver_g9427, Pver_g9428, Pver_g9445, Pver_g9448, Pver_g9479, Pver_g9480, Pver_g9482, Pver_g9483, Pver_g9487, Pver_g9492, Pver_g9498, Pver_g9566, Pver_g9586, Pver_g9594, Pver_g9608, Pver_g9613, Pver_g9669, Pver_g9721, Pver_g9784, Pver_g9793, Pver_g9796, Pver_g9803, Pver_g9806, Pver_g9832, Pver_g9845, Pver_g9848, Pver_g9849, Pver_g9862, Pver_g9902, Pver_g9969, Pver_g9989, Pver_g10018, Pver_g10137, Pver_g10174, Pver_g10268, Pver_g10270, Pver_g10300, Pver_g10301, Pver_g10302, Pver_g10303, Pver_g10340, Pver_g10341, Pver_g10342, Pver_g10343, Pver_g10344, Pver_g10345, Pver_g10363, Pver_g10364, Pver_g10381, Pver_g10388, Pver_g10396, Pver_g10441, Pver_g10444, Pver_g10455, Pver_g10510, Pver_g10615, Pver_g10616, Pver_g10619, Pver_g10620, Pver_g10621, Pver_g10622, Pver_g10623, Pver_g10624, Pver_g10626, Pver_g10629, Pver_g10667, Pver_g10676, Pver_g10679, Pver_g10680, Pver_g10684, Pver_g10701, Pver_g10735, Pver_g10736, Pver_g10737, Pver_g10738, Pver_g10849, Pver_g10851, Pver_g10865, Pver_g10877, Pver_g10885, Pver_g10909, Pver_g10910, Pver_g10911, Pver_g10955, Pver_g10958, Pver_g10964, Pver_g10975, Pver_g10986, Pver_g10987, Pver_g10988, Pver_g11048, Pver_g11054, Pver_g11136, Pver_g11171, Pver_g11172, Pver_g11205, Pver_g11231, Pver_g11235, Pver_g11251, Pver_g11252, Pver_g11254, Pver_g11256, Pver_g11260, Pver_g11266, Pver_g11268, Pver_g11281, Pver_g11298, Pver_g11358, Pver_g11389, Pver_g11395, Pver_g11415, Pver_g11453, Pver_g11455, Pver_g11462, Pver_g11495, Pver_g11544, Pver_g11545_g11543, Pver_g11546, Pver_g11572, Pver_g11573, Pver_g11585, Pver_g11586, Pver_g11613, Pver_g11614, Pver_g11628, Pver_g11703, Pver_g11714, Pver_g11715, Pver_g11724, Pver_g11728, Pver_g11733, Pver_g11762, Pver_g11781, Pver_g11793, Pver_g11843, Pver_g11856, Pver_g11858, Pver_g11859, Pver_g11896, Pver_g11910, Pver_g11936, Pver_g11942, Pver_g11946, Pver_g11948, Pver_g11949, Pver_g11952, Pver_g11991, Pver_g12006, Pver_g12008, Pver_g12031, Pver_g12040, Pver_g12105, Pver_g12106, Pver_g12111, Pver_g12112, Pver_g12159, Pver_g12176, Pver_g12207, Pver_g12208, Pver_g12217, Pver_g12221, Pver_g12231, Pver_g12251, Pver_g12272, Pver_g12273, Pver_g12286, Pver_g12288, Pver_g12313, Pver_g12315, Pver_g12366, Pver_g12367, Pver_g12428, Pver_g12509, Pver_g12511, Pver_g12512, Pver_g12513, Pver_g12514, Pver_g12517, Pver_g12571, Pver_g12576, Pver_g12598, Pver_g12647, Pver_g12653, Pver_g12684, Pver_g12688, Pver_g12689, Pver_g12697, Pver_g12736, Pver_g12752, Pver_g12796, Pver_g12817, Pver_g12822, Pver_g12889, Pver_g12903, Pver_g12922, Pver_g12953, Pver_g12989, Pver_g13038, Pver_g13062, Pver_g13073, Pver_g13107, Pver_g13121, Pver_g13135, Pver_g13155, Pver_g13193, Pver_g13198, Pver_g13223, Pver_g13306, Pver_g13354, Pver_g13365, Pver_g13366, Pver_g13371, Pver_g13381, Pver_g13392, Pver_g13394, Pver_g13413, Pver_g13414, Pver_g13415, Pver_g13465, Pver_g13470, Pver_g13471, Pver_g13485, Pver_g13505, Pver_g13542, Pver_g13621, Pver_g13625, Pver_g13645, Pver_g13650, Pver_g13652, Pver_g13653, Pver_g13686, Pver_g13697, Pver_g13702, Pver_g13711, Pver_g13712, Pver_g13722, Pver_g13749, Pver_g13815, Pver_g13817, Pver_g13833, Pver_g13846, Pver_g13850, Pver_g13874, Pver_g13926, Pver_g13955, Pver_g13960, Pver_g13970, Pver_g13990, Pver_g14030, Pver_g14039, Pver_g14042, Pver_g14107, Pver_g14109, Pver_g14110, Pver_g14149, Pver_g14169, Pver_g14172, Pver_g14212, Pver_g14225, Pver_g14263, Pver_g14276, Pver_g14277, Pver_g14297, Pver_g14350, Pver_g14360, Pver_g14366, Pver_g14367, Pver_g14393, Pver_g14422, Pver_g14423, Pver_g14425, Pver_g14436, Pver_g14459, Pver_g14470, Pver_g14521, Pver_g14528, Pver_g14530, Pver_g14536, Pver_g14554, Pver_g14558, Pver_g14563, Pver_g14586, Pver_g14595, Pver_g14597, Pver_g14615, Pver_g14616, Pver_g14672, Pver_g14673, Pver_g14674, Pver_g14710, Pver_g14727, Pver_g14768, Pver_g14769, Pver_g14776, Pver_g14780, Pver_g14793, Pver_g14796, Pver_g14813, Pver_g14815, Pver_g14860, Pver_g14869, Pver_g14870, Pver_g14872, Pver_g14903, Pver_g14912, Pver_g14913, Pver_g14915, Pver_g14920, Pver_g14935, Pver_g14942, Pver_g14985, Pver_g15009, Pver_g15055, Pver_g15107, Pver_g15144, Pver_g15147, Pver_g15161, Pver_g15164, Pver_g15186, Pver_g15210, Pver_g15318, Pver_g15336, Pver_g15360, Pver_g15361, Pver_g15426, Pver_g15440, Pver_g15468, Pver_g15481, Pver_g15523, Pver_g15695, Pver_g15796, Pver_g15797, Pver_g15826, Pver_g15837, Pver_g15928, Pver_g15940, Pver_g16000, Pver_g16026, Pver_g16081, Pver_g16100, Pver_g16152, Pver_g16155, Pver_g16222, Pver_g16239, Pver_g16240, Pver_g16249, Pver_g16326, Pver_g16381, Pver_g16398, Pver_g16400, Pver_g16419, Pver_g16420, Pver_g16518, Pver_g16559, Pver_g16577, Pver_g16642, Pver_g16644, Pver_g16685, Pver_g16728, Pver_g16738, Pver_g16741, Pver_g16759, Pver_g16760, Pver_g16801, Pver_g16808, Pver_g16828, Pver_g16853, Pver_g16858, Pver_g16863, Pver_g16895, Pver_g16896, Pver_g16905, Pver_g16943, Pver_g16977, Pver_g17002, Pver_g17024, Pver_g17052, Pver_g17054, Pver_g17055, Pver_g17079, Pver_g17180, Pver_g17199, Pver_g17213, Pver_g17232, Pver_g17237, Pver_g17270, Pver_g17295, Pver_g17316, Pver_g17317, Pver_g17320, Pver_g17376, Pver_g17391, Pver_g17395, Pver_g17400, Pver_g17429, Pver_g17434, Pver_g17435, Pver_g17450, Pver_g17452, Pver_g17467, Pver_g17468, Pver_g17499, Pver_g17540, Pver_g17548, Pver_g17558, Pver_g17585, Pver_g17587, Pver_g17589, Pver_g17591, Pver_g17594, Pver_g17595, Pver_g17606, Pver_g17629, Pver_g17663, Pver_g17703, Pver_g17733, Pver_g17734, Pver_g17737, Pver_g17738, Pver_g17759, Pver_g17764, Pver_g17778, Pver_g17792, Pver_g17826, Pver_g17827, Pver_g17851, Pver_g17864, Pver_g17875, Pver_g17894, Pver_g17905, Pver_g17959, Pver_g17971, Pver_g17972, Pver_g17977, Pver_g17984, Pver_g18009, Pver_g18044, Pver_g18051, Pver_g18143, Pver_g18220, Pver_g18239, Pver_g18254, Pver_g18255, Pver_g18259, Pver_g18262, Pver_g18271, Pver_g18316, Pver_g18326, Pver_g18347, Pver_g18349, Pver_g18351, Pver_g18352, Pver_g18353, Pver_g18381, Pver_g18384, Pver_g18405, Pver_g18416, Pver_g18425, Pver_g18427, Pver_g18429, Pver_g18532, Pver_g18559, Pver_g18592, Pver_g18630, Pver_g18645, Pver_g18646, Pver_g18647, Pver_g18680, Pver_g18681, Pver_g18682, Pver_g18687, Pver_g18695, Pver_g18697, Pver_g18721, Pver_g18751, Pver_g18860, Pver_g18889, Pver_g18890, Pver_g18935, Pver_g18961, Pver_g18962, Pver_g18963, Pver_g19023, Pver_g19108, Pver_g19109, Pver_g19159, Pver_g19165, Pver_g19182, Pver_g19183, Pver_g19246, Pver_g19249, Pver_g19274, Pver_g19275, Pver_g19292, Pver_g19311, Pver_g19332, Pver_g19408, Pver_g19477, Pver_g19503, Pver_g19504, Pver_g19510, Pver_g19515, Pver_g19516, Pver_g19568, Pver_g19570, Pver_g19585, Pver_g19599, Pver_g19600, Pver_g19607, Pver_g19689, Pver_g19700, Pver_g19718, Pver_g19751, Pver_g19754, Pver_g19788, Pver_g19789, Pver_g19802, Pver_g19836, Pver_g19841, Pver_g19903, Pver_g19914, Pver_g19955, Pver_g20010, Pver_g20014, Pver_g20023, Pver_g20109, Pver_g20126, Pver_g20161, Pver_g20167, Pver_g20187, Pver_g20210, Pver_g20248, Pver_g20319, Pver_g20347, Pver_g20394, Pver_g20439, Pver_g20468, Pver_g20475, Pver_g20476, Pver_g20484, Pver_g20488, Pver_g20548, Pver_g20618, Pver_g20693, Pver_g20703, Pver_g20834, Pver_g20838, Pver_g20855, Pver_g20867, Pver_g20900, Pver_g20921, Pver_g20922, Pver_g20927, Pver_g20931, Pver_g20977, Pver_g20984, Pver_g21021, Pver_g21034, Pver_g21055, Pver_g21059, Pver_g21061, Pver_g21108, Pver_g21146, Pver_g21168, Pver_g21179, Pver_g21186, Pver_g21236, Pver_g21247, Pver_g21329, Pver_g21368, Pver_g21567, Pver_g21700, Pver_g21738, Pver_g21756, Pver_g22084, Pver_g22730, Pver_g22731, Pver_g22732, Pver_g22776, Pver_g22790, Pver_g22794, Pver_g22812, Pver_g22813, Pver_g22816, Pver_g22817, Pver_g22818, Pver_g22822, Pver_g22871, Pver_g22935, Pver_g22936, Pver_g22937, Pver_g22961, Pver_g22962, Pver_g22963, Pver_g22964, Pver_g22965, Pver_g23001, Pver_g23012, Pver_g23013, Pver_g23025, Pver_g23041, Pver_g23055, Pver_g23125, Pver_g23127, Pver_g23128, Pver_g23129, Pver_g23131, Pver_g23137, Pver_g23141, Pver_g23169, Pver_g23173, Pver_g23189, Pver_g23191, Pver_g23275, Pver_g23310, Pver_g23311, Pver_g23319, Pver_g23328, Pver_g23362, Pver_g23371, Pver_g23412, Pver_g23434, Pver_g23461, Pver_g23518, Pver_g23522, Pver_g23602, Pver_g23613, Pver_g23646, Pver_g23649, Pver_g23729, Pver_g23742, Pver_g23814, Pver_g23843, Pver_g23900, Pver_g23913, Pver_g23925, Pver_g24024, Pver_g24094, Pver_g24102, Pver_g24120, Pver_g24240, Pver_g24243, Pver_g24271, Pver_g24329, Pver_g24397, Pver_g24421, Pver_g24447, Pver_g24615, Pver_g24682, Pver_g24703, Pver_g24848, Pver_g24862, Pver_g24993, Pver_g25004, Pver_g25009, Pver_g25011, Pver_g25069, Pver_g25079, Pver_g25311, Pver_g25460, Pver_g25472, Pver_g25481, Pver_g25523, Pver_g25577, Pver_g25582, Pver_g25588, Pver_g25613, Pver_g25661, Pver_g25670, Pver_g25682, Pver_g25703, Pver_g25717, Pver_g25741, Pver_g25745, Pver_g25752, Pver_g25753, Pver_g25768, Pver_g25777, Pver_g25790, Pver_g25842, Pver_g25850, Pver_g25892, Pver_g25899, Pver_g25912, Pver_g25941, Pver_g25942, Pver_g25951, Pver_g25952, Pver_g25953, Pver_g25955, Pver_g25956, Pver_g25957, Pver_g25959, Pver_g25961, Pver_g25982, Pver_g25984, Pver_g25993, Pver_g25994, Pver_g25997, Pver_g26001, Pver_g26020, Pver_g26042, Pver_g26043, Pver_g26044, Pver_g26079, Pver_g26080, Pver_g26093, Pver_g26158, Pver_g26176, Pver_g26197, Pver_g26215, Pver_g26236, Pver_g26260, Pver_g26288, Pver_g26306, Pver_g26311, Pver_g26314, Pver_g26316, Pver_g26375, Pver_g26390, Pver_g26443, Pver_g26444, Pver_g26455, Pver_g26457, Pver_g26473, Pver_g26487, Pver_g26503, Pver_g26528, Pver_g26545, Pver_g26554, Pver_g26577, Pver_g26600, Pver_g26630, Pver_g26656, Pver_g26660, Pver_g26708, Pver_g26742, Pver_g26751, Pver_g26805, Pver_g499, Pver_g1622, Pver_g12735, Pver_g15247, Pver_novel_2_5de57afd, Pver_novel_11_5de57afd, Pver_novel_13_5de57afd, Pver_novel_23_5de57afd, Pver_novel_29_5de57afd, Pver_novel_30_5de57afd, Pver_novel_31_5de57afd, Pver_novel_34_5de57afd, Pver_novel_45_5de57afd, Pver_novel_54_5de57afd, Pver_novel_71_5de57afd, Pver_novel_73_5de57afd, Pver_novel_74_5de57afd, Pver_novel_84_5de57afd, Pver_novel_85_5de57afd, Pver_novel_87_5de57afd, Pver_novel_96_5de57afd, Pver_novel_99_5de57afd, Pver_novel_105_5de57afd, Pver_novel_107_5de57afd, Pver_novel_123_5de57afd, Pver_novel_125_5de57afd, Pver_novel_149_5de57afd, Pver_novel_150_5de57afd, Pver_novel_160_5de57afd, Pver_novel_162_5de57afd, Pver_novel_164_5de57afd, Pver_novel_166_5de57afd, Pver_novel_171_5de57afd, Pver_novel_174_5de57afd, Pver_novel_175_5de57afd, Pver_novel_185_5de57afd, Pver_novel_190_5de57afd, Pver_novel_193_5de57afd, Pver_novel_201_5de57afd, Pver_novel_204_5de57afd, Pver_novel_206_5de57afd, Pver_novel_212_5de57afd, Pver_novel_230_5de57afd, Pver_novel_231_5de57afd, Pver_novel_249_5de57afd, Pver_novel_251_5de57afd, Pver_novel_264_5de57afd, Pver_novel_272_5de57afd, Pver_novel_273_5de57afd, Pver_novel_276_5de57afd, Pver_novel_281_5de57afd, Pver_novel_284_5de57afd, Pver_novel_285_5de57afd, Pver_novel_316_5de57afd, Pver_novel_317_5de57afd, Pver_novel_321_5de57afd, Pver_novel_322_5de57afd, Pver_novel_323_5de57afd, Pver_novel_324_5de57afd, Pver_novel_337_5de57afd, Pver_novel_339_5de57afd, Pver_novel_344_5de57afd, Pver_novel_345_5de57afd, Pver_novel_346_5de57afd, Pver_novel_349_5de57afd, Pver_novel_350_5de57afd, Pver_novel_351_5de57afd, Pver_novel_352_5de57afd, Pver_novel_358_5de57afd, Pver_novel_367_5de57afd, Pver_novel_373_5de57afd, Pver_novel_381_5de57afd, Pver_novel_382_5de57afd, Pver_novel_387_5de57afd, Pver_novel_389_5de57afd, Pver_novel_397_5de57afd, Pver_novel_409_5de57afd, Pver_novel_414_5de57afd, Pver_novel_419_5de57afd, Pver_novel_428_5de57afd, Pver_novel_434_5de57afd, Pver_novel_438_5de57afd, Pver_novel_440_5de57afd, Pver_novel_472_5de57afd, Pver_novel_478_5de57afd, Pver_novel_484_5de57afd, Pver_novel_507_5de57afd, Pver_novel_520_5de57afd, Pver_novel_527_5de57afd, Pver_novel_539_5de57afd, Pver_novel_543_5de57afd, Pver_novel_544_5de57afd, Pver_novel_554_5de57afd, Pver_novel_555_5de57afd, Pver_novel_571_5de57afd, Pver_novel_574_5de57afd, Pver_novel_580_5de57afd, Pver_novel_587_5de57afd, Pver_novel_592_5de57afd, Pver_novel_612_5de57afd, Pver_novel_623_5de57afd, Pver_novel_629_5de57afd, Pver_novel_631_5de57afd, Pver_novel_637_5de57afd, Pver_novel_657_5de57afd, Pver_novel_663_5de57afd, Pver_novel_666_5de57afd, Pver_novel_668_5de57afd, Pver_novel_675_5de57afd, Pver_novel_693_5de57afd, Pver_novel_695_5de57afd, Pver_novel_698_5de57afd, Pver_novel_705_5de57afd, Pver_novel_708_5de57afd, Pver_novel_721_5de57afd, Pver_novel_730_5de57afd, Pver_novel_741_5de57afd, Pver_novel_748_5de57afd, Pver_novel_766_5de57afd, Pver_novel_767_5de57afd, Pver_novel_780_5de57afd, Pver_novel_794_5de57afd, Pver_novel_797_5de57afd"
"132","plasma membrane","GO:0005886","GO:0036062",0.00923177468686543,1,1,1,"presynaptic periactive zone","CC","Pver_g18523"
"133","protein folding","GO:0006457","GO:0034975",0.03949722329563,0.999369099519971,1,5,"protein folding in endoplasmic reticulum","BP","Pver_g84, Pver_g9637, Pver_g11603, Pver_g11636, Pver_g11637"
"134","protein folding","GO:0006457","GO:1903645",0.0171868957733223,0.999925888716216,1,2,"negative regulation of chaperone-mediated protein folding","BP","Pver_g14, Pver_g9914"
"135","protein maturation","GO:0051604","GO:0010954",0.0471661111506463,0.999060354509364,1,6,"positive regulation of protein processing","BP","Pver_g3363, Pver_g5683, Pver_g13481, Pver_g14956, Pver_g21798, Pver_g26038"
"136","protein maturation","GO:0051604","GO:0010955",0.0469724188964519,0.999068129106169,1,6,"negative regulation of protein processing","BP","Pver_g2049, Pver_g4536, Pver_g10135, Pver_g13654, Pver_g16252, Pver_g19748"
"137","protein-containing complex","GO:0032991","GO:0005892",0.000379524420762798,0.999977040545906,4,40,"acetylcholine-gated channel complex","CC","Pver_g481, Pver_g1216, Pver_g1820, Pver_g4261, Pver_g4262, Pver_g4263, Pver_g5759, Pver_g6248, Pver_g7332, Pver_g8051, Pver_g8055, Pver_g8104, Pver_g8893, Pver_g8933, Pver_g8935, Pver_g10364, Pver_g10619, Pver_g10620, Pver_g10621, Pver_g10622, Pver_g10623, Pver_g10624, Pver_g11856, Pver_g11896, Pver_g12509, Pver_g12511, Pver_g12512, Pver_g12514, Pver_g12517, Pver_g12736, Pver_g13365, Pver_g13366, Pver_g14942, Pver_g17736, Pver_g17738, Pver_g17826, Pver_g21610, Pver_g25582, Pver_g12735, Pver_novel_520_5de57afd"
"138","reproduction","GO:0000003","GO:0019954",0.00923177468565762,1,1,1,"asexual reproduction","BP","Pver_g7570"
"139","reproduction","GO:0000003","GO:0030728",0.0390092628217948,0.999359363323555,1,6,"ovulation","BP","Pver_g4688, Pver_g12311, Pver_g26493, Pver_novel_85_5de57afd, Pver_novel_322_5de57afd, Pver_novel_662_5de57afd"
"140","reproduction","GO:0000003","GO:0045924",0.0328731848509757,0.99959117392455,1,4,"regulation of female receptivity","BP","Pver_g545, Pver_g4780, Pver_g11843, Pver_g12634"
